STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,SNOW,SNWD,TMAX,TMIN
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/7/1970,0.5,2,40,14
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/8/1970,0.8,3,37,33
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/9/1970,0,1,42,36
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/10/1970,1.8,0,36,29
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/11/1970,0.5,1,30,26
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/12/1970,1.1,1,26,17
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/13/1970,0.8,3,23,10
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/14/1970,0.9,2,22,7
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/15/1970,0,3,30,22
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/16/1970,0,3,27,13
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/17/1970,0,1,38,13
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/18/1970,0,0,55,26
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/19/1970,0,0,46,23
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/20/1970,0.6,1,25,15
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/21/1970,0,0,30,14
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/22/1970,0,0,56,28
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/23/1970,0,0,40,25
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/24/1970,0,0,52,23
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/25/1970,0.3,0,43,7
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/26/1970,0,0,29,2
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/27/1970,0.3,0,37,25
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,2/28/1970,0,0,36,22
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/1/1970,0,0,57,22
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/2/1970,0,0,52,43
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/3/1970,0,0,53,41
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/4/1970,0,0,53,41
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/5/1970,0,0,51,31
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/6/1970,0,0,45,24
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/7/1970,0,0,43,29
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/8/1970,0,0,41,22
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/9/1970,0,0,38,22
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/10/1970,0,0,34,20
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/11/1970,0,0,44,19
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/12/1970,3.2,0,30,27
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/13/1970,0.8,4,33,25
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/14/1970,1.3,1,28,20
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/15/1970,0.2,2,29,11
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/16/1970,0,1,30,13
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/17/1970,0.1,1,39,17
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/18/1970,1.5,1,42,33
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/19/1970,0,0,43,35
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/20/1970,0,0,53,36
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/21/1970,0,0,42,36
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/22/1970,4.5,0,36,34
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/23/1970,0.3,1,38,33
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/24/1970,0,0,39,34
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/25/1970,0,0,48,27
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/26/1970,0,0,62,35
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/27/1970,0,0,45,30
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/28/1970,0,0,56,30
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/29/1970,4.2,1,33,23
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/30/1970,0,2,44,17
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,3/31/1970,0,0,53,34
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/1/1970,0,0,56,32
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/2/1970,0.1,0,60,33
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/3/1970,0,0,48,31
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/4/1970,0,0,44,31
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/5/1970,0,0,50,26
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/6/1970,0,0,52,32
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/7/1970,0,0,48,34
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/8/1970,0,0,69,32
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/9/1970,0,0,65,43
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/10/1970,0,0,50,30
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/11/1970,0,0,51,25
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/12/1970,0,0,64,36
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/13/1970,0,0,64,41
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/14/1970,0,0,51,43
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/15/1970,0,0,67,40
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/16/1970,0,0,70,37
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/17/1970,0,0,76,45
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/18/1970,0,0,61,39
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/19/1970,0,0,49,44
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/20/1970,0,0,68,49
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/21/1970,0,0,61,46
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/22/1970,0,0,68,40
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/23/1970,0,0,74,59
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/24/1970,0,0,70,45
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/25/1970,0,0,72,44
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/26/1970,0,0,76,50
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/27/1970,0,0,78,53
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/28/1970,0,0,77,56
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/29/1970,0,0,79,62
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,4/30/1970,0,0,87,63
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/1/1970,0,0,86,66
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/2/1970,0,0,71,48
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/3/1970,0,0,60,43
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/4/1970,0,0,71,39
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/5/1970,0,0,72,40
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/6/1970,0,0,51,34
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/7/1970,0,0,62,26
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/8/1970,0,0,81,47
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/9/1970,0,0,84,62
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/10/1970,0,0,82,58
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/11/1970,0,0,80,57
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/12/1970,0,0,78,61
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/13/1970,0,0,77,60
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/14/1970,0,0,72,57
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/15/1970,0,0,84,61
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/16/1970,0,0,74,53
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/17/1970,0,0,58,43
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/18/1970,0,0,70,39
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/19/1970,0,0,82,48
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/20/1970,0,0,83,63
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/21/1970,0,0,86,55
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/22/1970,0,0,87,64
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/23/1970,0,0,84,62
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/24/1970,0,0,82,59
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/25/1970,0,0,85,62
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/26/1970,0,0,75,51
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/27/1970,0,0,61,42
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/28/1970,0,0,73,45
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/29/1970,0,0,80,54
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/30/1970,0,0,78,52
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,5/31/1970,0,0,82,57
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/1/1970,0,0,83,63
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/2/1970,0,0,83,65
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/3/1970,0,0,76,57
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/4/1970,0,0,70,57
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/5/1970,0,0,79,61
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/6/1970,0,0,70,50
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/7/1970,0,0,71,45
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/8/1970,0,0,87,60
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/9/1970,0,0,85,60
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/10/1970,0,0,87,58
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/11/1970,0,0,86,59
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/12/1970,0,0,86,64
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/13/1970,0,0,81,61
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/14/1970,0,0,74,56
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/15/1970,0,0,74,60
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/16/1970,0,0,82,65
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/17/1970,0,0,84,66
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/18/1970,0,0,86,65
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/19/1970,0,0,73,56
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/20/1970,0,0,70,48
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/21/1970,0,0,70,52
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/22/1970,0,0,74,52
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/23/1970,0,0,78,52
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/24/1970,0,0,81,56
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/25/1970,0,0,72,59
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/26/1970,0,0,80,59
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/27/1970,0,0,70,55
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/28/1970,0,0,74,48
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/29/1970,0,0,79,58
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,6/30/1970,0,0,89,68
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/1/1970,0,0,91,66
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/2/1970,0,0,90,72
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/3/1970,0,0,84,68
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/4/1970,0,0,83,62
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/5/1970,0,0,71,56
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/6/1970,0,0,79,55
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/7/1970,0,0,79,58
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/8/1970,0,0,82,58
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/9/1970,0,0,76,60
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/10/1970,0,0,73,60
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/11/1970,0,0,78,57
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/12/1970,0,0,82,62
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/13/1970,0,0,83,60
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/14/1970,0,0,85,65
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/15/1970,0,0,88,68
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/16/1970,0,0,75,59
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/17/1970,0,0,82,52
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/18/1970,0,0,85,62
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/19/1970,0,0,83,60
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/20/1970,0,0,73,56
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/21/1970,0,0,72,51
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/22/1970,0,0,75,53
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/23/1970,0,0,78,61
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/24/1970,0,0,87,65
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/25/1970,0,0,85,65
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/26/1970,0,0,85,66
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/27/1970,0,0,85,65
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/28/1970,0,0,86,70
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/29/1970,0,0,85,66
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/30/1970,0,0,77,66
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,7/31/1970,0,0,85,69
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/1/1970,0,0,86,70
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/2/1970,0,0,80,61
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/3/1970,0,0,81,63
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/4/1970,0,0,74,53
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/5/1970,0,0,77,53
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/6/1970,0,0,79,58
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/7/1970,0,0,80,60
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/8/1970,0,0,83,62
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/9/1970,0,0,80,66
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/10/1970,0,0,81,62
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/11/1970,0,0,83,57
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/12/1970,0,0,86,63
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/13/1970,0,0,85,60
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/14/1970,0,0,86,62
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/15/1970,0,0,86,64
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/16/1970,0,0,88,66
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/17/1970,0,0,84,62
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/18/1970,0,0,84,54
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/19/1970,0,0,88,65
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/20/1970,0,0,83,65
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/21/1970,0,0,77,60
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/22/1970,0,0,85,54
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/23/1970,0,0,79,60
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/24/1970,0,0,78,56
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/25/1970,0,0,79,52
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/26/1970,0,0,82,55
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/27/1970,0,0,87,63
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/28/1970,0,0,87,66
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/29/1970,0,0,87,65
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/30/1970,0,0,86,65
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,8/31/1970,0,0,77,58
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,9/1/1970,0,0,72,47
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,9/2/1970,0,0,76,46
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,9/3/1970,0,0,84,58
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,9/4/1970,0,0,85,64
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,9/5/1970,0,0,80,61
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,9/6/1970,0,0,75,49
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,9/7/1970,0,0,81,57
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,9/8/1970,0,0,83,59
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,9/9/1970,0,0,82,67
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,9/10/1970,0,0,81,60
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,9/11/1970,0,0,71,50
USW00094823,"PITTSBURGH ASOS, PA US",40.4846,-80.2144,366.7,9/12/1970,0,0,77,49
