StationCode,ObDate,Snowfall,Snowdepth,TempMax,TempMin
USC00366233,2/6/1975,1,1,37,32
USC00366233,2/9/1975,4,4,29,13
USC00366233,2/10/1975,0,3,23,-10
USC00366233,2/11/1975,0,3,35,19
USC00366233,2/12/1975,1,4,34,24
USC00366233,2/13/1975,2,4,29,12
USC00366233,2/14/1975,0,4,32,12
USC00366233,2/15/1975,0,4,35,10
USC00366233,2/16/1975,0,1,42,34
USC00366233,3/3/1975,0.7,1,27,14
USC00366233,3/4/1975,0,1,31,12
USC00366233,3/15/1975,5,4,36,24
USC00366233,3/16/1975,0,3,45,20
USC00366233,3/17/1975,0,2,54,25
USC00366233,3/30/1975,0.5,1,51,30
USC00366233,12/19/1975,1,1,21,8
USC00366233,12/20/1975,0,1,33,19
USC00366233,12/21/1975,1,2,32,19
USC00366233,12/22/1975,0,2,25,18
USC00366233,12/23/1975,0,2,32,22
USC00366233,12/24/1975,1,3,29,12
USC00366233,12/25/1975,0,2,37,18
USC00366233,1/4/1976,1,1,29,13
USC00366233,1/8/1976,5,5,34,11
USC00366233,1/9/1976,0,5,12,-3
USC00366233,1/10/1976,0,4,20,-1
USC00366233,1/11/1976,1.5,5,35,16
USC00366233,1/12/1976,3,7,35,22
USC00366233,1/13/1976,0,5,40,17
USC00366233,1/14/1976,0,2,47,26
USC00366233,1/15/1976,0,2,28,19
USC00366233,1/16/1976,0,2,36,26
USC00366233,1/17/1976,0.5,3,26,2
USC00366233,1/18/1976,0,3,16,-5
USC00366233,1/19/1976,0,3,33,-2
USC00366233,1/20/1976,2,4,37,31
USC00366233,1/21/1976,0,3,33,16
USC00366233,1/22/1976,2,5,22,10
USC00366233,1/23/1976,0,5,19,-3
USC00366233,1/24/1976,0,4,42,12
USC00366233,1/25/1976,0,2,40,16
USC00366233,1/30/1976,0.5,1,31,21
USC00366233,1/31/1976,0.5,1,29,6
USC00366233,2/1/1976,0,1,39,26
USC00366233,2/2/1976,0.5,2,35,-4
USC00366233,2/6/1976,6,6,23,19
USC00366233,2/7/1976,0,6,27,7
USC00366233,2/8/1976,0,5,32,20
USC00366233,2/9/1976,1,5,36,9
USC00366233,2/10/1976,0,3,57,25
USC00366233,3/17/1976,3,3,31,15
USC00366233,3/18/1976,0,2,42,12
USC00366233,11/8/1976,1,1,36,21
USC00366233,11/25/1976,1,1,42,25
USC00366233,11/29/1976,3.5,3,32,14
USC00366233,11/30/1976,0,2,21,2
USC00366233,12/1/1976,0,2,32,7
USC00366233,12/2/1976,0,2,32,13
USC00366233,12/3/1976,0.5,2,16,-7
USC00366233,12/4/1976,0,1,31,10
USC00366233,12/5/1976,0,1,34,7
USC00366233,12/6/1976,0,1,44,12
USC00366233,12/13/1976,0.5,1,39,15
USC00366233,12/21/1976,3,3,33,14
USC00366233,12/22/1976,0,2,25,9
USC00366233,12/23/1976,0,2,31,20
USC00366233,12/24/1976,0,2,23,4
USC00366233,12/25/1976,0,2,36,13
USC00366233,12/26/1976,3,3,33,20
USC00366233,12/27/1976,1,4,28,5
USC00366233,12/28/1976,0.1,4,29,17
USC00366233,12/29/1976,0.5,5,27,10
USC00366233,12/30/1976,0,5,18,-5
USC00366233,12/31/1976,0.5,5,17,-3
USC00366233,1/1/1977,0,5,15,1
USC00366233,1/2/1977,0,5,26,11
USC00366233,1/3/1977,0,5,27,5
USC00366233,1/4/1977,0.5,5,29,22
USC00366233,1/5/1977,0,5,32,1
USC00366233,1/6/1977,0,5,31,-1
USC00366233,1/7/1977,3,8,29,14
USC00366233,1/8/1977,1,8,19,-6
USC00366233,1/9/1977,0,7,20,13
USC00366233,1/10/1977,2,9,31,12
USC00366233,1/11/1977,1,9,14,4
USC00366233,1/12/1977,0,9,10,0
USC00366233,1/13/1977,0,9,15,-15
USC00366233,1/14/1977,0.5,9,31,10
USC00366233,1/15/1977,2,19,30,20
USC00366233,1/16/1977,0.5,9,21,-4
USC00366233,1/17/1977,0.1,9,-2,-14
USC00366233,1/18/1977,0.3,9,11,-6
USC00366233,1/19/1977,0.1,10,26,1
USC00366233,1/20/1977,3,14,24,-8
USC00366233,1/21/1977,0,14,22,0
USC00366233,1/22/1977,2.5,15,20,8
USC00366233,1/23/1977,0,15,20,-15
USC00366233,1/24/1977,0,15,30,13
USC00366233,1/25/1977,3,16,30,24
USC00366233,1/26/1977,2,15,29,19
USC00366233,1/27/1977,1,12,30,3
USC00366233,1/28/1977,1,15,,
USC00366233,1/29/1977,0,12,9,-12
USC00366233,1/30/1977,0,12,9,2
USC00366233,1/31/1977,0,11,14,-2
USC00366233,2/1/1977,0,11,23,9
USC00366233,2/2/1977,0,11,26,12
USC00366233,2/3/1977,1.5,12,35,19
USC00366233,2/4/1977,0.5,12,31,22
USC00366233,2/5/1977,4,15,33,9
USC00366233,2/6/1977,0,14,13,-3
USC00366233,2/7/1977,0,14,19,7
USC00366233,2/8/1977,0,14,24,-14
USC00366233,2/9/1977,0,14,39,-5
USC00366233,2/10/1977,0,12,47,19
USC00366233,2/11/1977,0,9,52,33
USC00366233,2/12/1977,0,3,47,21
USC00366233,2/13/1977,0,1,41,31
USC00366233,2/14/1977,0,1,39,29
USC00366233,2/15/1977,2,3,34,16
USC00366233,2/16/1977,0.5,3,20,6
USC00366233,2/17/1977,0,3,24,-5
USC00366233,2/18/1977,0,3,38,2
USC00366233,2/19/1977,0,3,38,30
USC00366233,2/20/1977,0,3,32,18
USC00366233,2/21/1977,0,2,25,4
USC00366233,2/22/1977,0,1,54,14
USC00366233,2/23/1977,0,1,62,36
USC00366233,11/26/1977,0.5,1,42,23
USC00366233,11/27/1977,2.5,1,27,12
USC00366233,11/28/1977,1,1,34,21
USC00366233,12/7/1977,1,1,25,7
USC00366233,12/8/1977,0,1,26,8
USC00366233,12/9/1977,6,7,36,5
USC00366233,12/10/1977,0,7,13,1
USC00366233,12/11/1977,0,6,19,4
USC00366233,12/12/1977,0,4,33,-3
USC00366233,12/13/1977,0,4,43,31
USC00366233,1/2/1978,2,2,35,16
USC00366233,1/3/1978,0.1,2,20,11
USC00366233,1/4/1978,0,2,34,2
USC00366233,1/5/1978,0,2,39,28
USC00366233,1/6/1978,0,2,39,32
USC00366233,1/9/1978,5,5,42,7
USC00366233,1/10/1978,0,5,10,-1
USC00366233,1/11/1978,0,5,18,-1
USC00366233,1/12/1978,0,4,24,3
USC00366233,1/13/1978,0.5,4,31,20
USC00366233,1/14/1978,0.5,4,30,14
USC00366233,1/15/1978,1,4,18,12
USC00366233,1/16/1978,0,4,22,10
USC00366233,1/17/1978,1.5,5,26,17
USC00366233,1/18/1978,6,11,26,20
USC00366233,1/19/1978,0,10,27,14
USC00366233,1/20/1978,4,12,28,22
USC00366233,1/21/1978,5,17,23,14
USC00366233,1/22/1978,1,17,26,17
USC00366233,1/23/1978,0,15,30,-9
USC00366233,1/24/1978,0,13,39,3
USC00366233,1/25/1978,0,11,42,34
USC00366233,1/26/1978,0,7,46,6
USC00366233,1/27/1978,0.5,6,15,6
USC00366233,1/28/1978,1,7,18,7
USC00366233,1/29/1978,0.5,7,21,10
USC00366233,1/30/1978,2,9,22,13
USC00366233,1/31/1978,0,9,22,-5
USC00366233,2/1/1978,0,8,21,7
USC00366233,2/2/1978,0.1,8,24,10
USC00366233,2/3/1978,0.1,7,26,1
USC00366233,2/4/1978,0,7,25,-10
USC00366233,2/5/1978,0,7,27,4
USC00366233,2/6/1978,3,9,22,3
USC00366233,2/7/1978,0,9,19,4
USC00366233,2/8/1978,0,9,28,1
USC00366233,2/9/1978,0,7,31,4
USC00366233,2/10/1978,0,6,31,-1
USC00366233,2/11/1978,0,5,30,1
USC00366233,2/12/1978,0,5,33,12
USC00366233,2/13/1978,0,5,29,9
USC00366233,2/14/1978,4,9,27,16
USC00366233,2/15/1978,0,9,30,-5
USC00366233,2/16/1978,0.4,8,33,7
USC00366233,2/17/1978,0,8,32,26
USC00366233,2/18/1978,0,8,29,6
USC00366233,2/19/1978,0,7,28,3
USC00366233,2/20/1978,0,7,33,-6
USC00366233,2/21/1978,0,6,30,-1
USC00366233,2/22/1978,0,6,23,9
USC00366233,2/23/1978,0,6,33,-2
USC00366233,2/24/1978,0.1,6,32,23
USC00366233,2/25/1978,0,6,38,27
USC00366233,2/26/1978,0.1,6,33,24
USC00366233,2/27/1978,0.5,6,29,15
USC00366233,2/28/1978,0,5,38,9
USC00366233,3/1/1978,0,5,35,19
USC00366233,3/2/1978,0,4,32,0
USC00366233,3/3/1978,2,5,29,20
USC00366233,3/4/1978,1,6,23,14
USC00366233,3/5/1978,0,5,26,9
USC00366233,3/6/1978,0,5,34,9
USC00366233,3/7/1978,0,5,35,2
USC00366233,3/8/1978,0,5,41,24
USC00366233,3/9/1978,0,4,45,13
USC00366233,3/10/1978,0,4,45,18
USC00366233,3/11/1978,0,2,47,20
USC00366233,3/12/1978,0,1,46,34
USC00366233,11/27/1978,1,1,39,27
USC00366233,12/11/1978,0.5,1,31,13
USC00366233,12/25/1978,1,1,40,26
USC00366233,12/26/1978,0,1,33,15
USC00366233,1/3/1979,0.5,1,25,-3
USC00366233,1/4/1979,0,1,19,5
USC00366233,1/5/1979,0,1,23,8
USC00366233,1/6/1979,1,2,26,5
USC00366233,1/7/1979,0.5,2,26,14
USC00366233,1/8/1979,5,7,24,16
USC00366233,1/9/1979,0,7,18,-3
USC00366233,1/10/1979,0,7,18,10
USC00366233,1/11/1979,0,6,19,-13
USC00366233,1/12/1979,0,6,27,1
USC00366233,1/13/1979,0,6,39,17
USC00366233,1/14/1979,0,2,43,22
USC00366233,1/15/1979,0,2,23,-1
USC00366233,1/16/1979,0,2,27,12
USC00366233,1/17/1979,0,2,39,15
USC00366233,1/18/1979,0.5,2,37,15
USC00366233,1/19/1979,0,2,24,0
USC00366233,1/20/1979,0,2,33,22
USC00366233,1/21/1979,0,2,33,28
USC00366233,1/22/1979,0.5,3,30,26
USC00366233,1/23/1979,0,2,36,18
USC00366233,1/24/1979,0,2,39,26
USC00366233,1/25/1979,2.5,3,37,21
USC00366233,1/26/1979,0.5,4,29,23
USC00366233,1/27/1979,0,4,32,27
USC00366233,1/28/1979,0,3,35,28
USC00366233,1/29/1979,0.5,4,33,29
USC00366233,1/30/1979,0,4,30,23
USC00366233,1/31/1979,0,4,28,21
USC00366233,2/1/1979,0.5,4,25,15
USC00366233,2/2/1979,0,4,27,4
USC00366233,2/3/1979,0,4,32,5
USC00366233,2/4/1979,0.5,4,29,13
USC00366233,2/5/1979,0,4,15,-1
USC00366233,2/6/1979,0,3,23,-7
USC00366233,2/7/1979,0,3,28,14
USC00366233,2/8/1979,2.5,5,27,11
USC00366233,2/9/1979,0,5,18,-10
USC00366233,2/10/1979,0,5,12,-4
USC00366233,2/11/1979,0,5,16,-15
USC00366233,2/12/1979,1,6,22,0
USC00366233,2/13/1979,2,8,21,-13
USC00366233,2/14/1979,0,8,17,-9
USC00366233,2/15/1979,0,8,32,15
USC00366233,2/16/1979,0,6,31,10
USC00366233,2/17/1979,0,6,13,-14
USC00366233,2/18/1979,0,6,15,-9
USC00366233,2/19/1979,2,8,27,12
USC00366233,2/20/1979,0,8,41,-3
USC00366233,2/21/1979,0,7,44,21
USC00366233,2/22/1979,0,3,43,33
USC00366233,2/23/1979,0,2,45,35
USC00366233,2/24/1979,0,2,43,34
USC00366233,2/25/1979,0,2,39,34
USC00366233,2/26/1979,0,1,36,30
USC00366233,2/27/1979,0.5,1,41,25
USC00366233,3/26/1979,0.5,1,43,22
USC00366233,12/30/1980,0,1,37,27
USC00366233,1/21/1982,,4,30,19
USC00366233,1/31/1982,7,7,43,31
USC00366233,2/12/1982,,3,28,3
USC00366233,2/13/1982,,3,29,15
USC00366233,2/14/1982,,2,37,15
USC00366233,2/15/1982,,2,54,28
USC00366233,4/9/1982,,2,41,26
USC00366233,12/28/1983,,1,31,13
USC00366233,12/29/1983,0,1,41,18
USC00366233,2/25/1984,0.5,1,63,26
USC00366233,2/26/1984,0.5,1,32,20
USC00366233,2/28/1984,3,3,32,23
USC00366233,2/29/1984,7,10,32,15
USC00366233,3/1/1984,,8,22,10
USC00366233,3/2/1984,0,5,25,13
USC00366233,3/3/1984,0,5,30,2
USC00366233,3/4/1984,0,4,32,0
USC00366233,3/5/1984,0,1,39,1
USC00366233,3/9/1984,4.5,4,24,-4
USC00366233,3/10/1984,0,3,22,-5
USC00366233,3/11/1984,0.8,3,28,6
USC00366233,3/12/1984,0,3,29,-3
USC00366233,3/20/1984,0,2,47,29
USC00366233,3/21/1984,0,1,75,30
USC00366233,3/22/1984,,2,50,30
USC00366233,3/23/1984,0,1,36,27
USC00366233,12/6/1984,7,7,33,15
USC00366233,12/7/1984,1,7,31,13
USC00366233,12/8/1984,0,6,22,13
USC00366233,12/9/1984,0,5,38,14
USC00366233,12/10/1984,0,3,46,13
USC00366233,12/11/1984,0,1,39,31
USC00366233,1/8/1985,0.5,1,35,23
USC00366233,1/9/1985,0.3,1,24,15
USC00366233,1/10/1985,0,1,25,12
USC00366233,1/11/1985,1.5,2,23,14
USC00366233,1/12/1985,0.5,3,26,15
USC00366233,1/13/1985,0,3,26,12
USC00366233,1/14/1985,0,2,29,15
USC00366233,1/15/1985,2,4,33,14
USC00366233,1/16/1985,0,4,19,-6
USC00366233,1/17/1985,4,7,25,-5
USC00366233,1/18/1985,0,7,30,19
USC00366233,1/19/1985,1,7,29,18
USC00366233,1/20/1985,0,7,22,-11
USC00366233,1/21/1985,0,7,-4,-18
USC00366233,1/22/1985,0,7,13,-13
USC00366233,1/23/1985,0,7,24,9
USC00366233,1/24/1985,0,7,27,16
USC00366233,1/25/1985,1.5,9,32,21
USC00366233,1/26/1985,4,13,30,12
USC00366233,1/27/1985,0,9,22,10
USC00366233,1/28/1985,0,9,28,15
USC00366233,1/29/1985,0,9,30,19
USC00366233,1/30/1985,0,9,30,14
USC00366233,1/31/1985,0.3,9,34,15
USC00366233,2/1/1985,1.5,9,38,24
USC00366233,2/2/1985,2,11,38,10
USC00366233,2/3/1985,3,13,17,-4
USC00366233,2/4/1985,0,12,22,-13
USC00366233,2/5/1985,0,11,27,-13
USC00366233,2/6/1985,2,12,30,12
USC00366233,2/7/1985,0,12,26,13
USC00366233,2/8/1985,,12,19,3
USC00366233,2/9/1985,0,11,17,1
USC00366233,2/10/1985,0,10,24,-5
USC00366233,2/11/1985,0,10,30,1
USC00366233,2/12/1985,2,12,43,29
USC00366233,2/13/1985,1,7,45,27
USC00366233,2/15/1985,1.5,12,28,14
USC00366233,2/16/1985,0,12,23,1
USC00366233,2/17/1985,0,12,34,1
USC00366233,2/18/1985,0,10,40,12
USC00366233,2/19/1985,0,9,43,9
USC00366233,2/20/1985,0,8,35,11
USC00366233,2/21/1985,0,7,43,10
USC00366233,2/22/1985,0,5,53,17
USC00366233,2/23/1985,0,3,49,37
USC00366233,4/3/1985,1,1,41,29
USC00366233,12/3/1985,2,1,25,18
USC00366233,12/14/1985,1,1,34,15
USC00366233,12/15/1985,0,1,20,8
USC00366233,12/16/1985,0,1,29,14
USC00366233,12/17/1985,0.5,2,32,12
USC00366233,12/18/1985,0.3,2,21,8
USC00366233,12/19/1985,0,2,15,3
USC00366233,12/20/1985,0,1,23,1
USC00366233,12/21/1985,2,3,28,10
USC00366233,12/22/1985,0,3,22,-2
USC00366233,12/23/1985,1,4,33,12
USC00366233,12/24/1985,0,2,37,31
USC00366233,12/25/1985,0,1,36,2
USC00366233,12/26/1985,0,1,18,-1
USC00366233,12/27/1985,1,2,33,-2
USC00366233,12/28/1985,0,2,35,8
USC00366233,12/29/1985,0,2,21,5
USC00366233,12/30/1985,0,1,32,2
USC00366233,12/31/1985,0,1,36,2
USC00366233,1/1/1986,0,1,42,20
USC00366233,1/2/1986,0,1,32,22
USC00366233,1/7/1986,0.3,1,28,8
USC00366233,1/8/1986,0,1,22,2
USC00366233,1/9/1986,0,1,22,3
USC00366233,1/27/1986,2,3,34,18
USC00366233,1/28/1986,0.5,3,19,0
USC00366233,1/29/1986,0,3,15,0
USC00366233,1/30/1986,2,4,20,7
USC00366233,1/31/1986,0,4,25,5
USC00366233,2/1/1986,0,1,34,5
USC00366233,2/7/1986,1.5,1,40,27
USC00366233,2/8/1986,0.5,2,35,24
USC00366233,2/9/1986,0,1,30,24
USC00366233,2/10/1986,0.5,2,32,20
USC00366233,2/11/1986,1,2,24,14
USC00366233,2/12/1986,0.3,2,27,10
USC00366233,2/13/1986,0.3,3,24,3
USC00366233,2/14/1986,0,2,23,3
USC00366233,2/15/1986,2,3,28,16
USC00366233,2/16/1986,0,2,29,11
USC00366233,2/17/1986,2,3,36,19
USC00366233,2/27/1986,1,1,36,22
USC00366233,3/6/1986,1,1,41,28
USC00366233,3/7/1986,1,2,35,12
USC00366233,3/8/1986,0,2,16,-6
USC00366233,3/9/1986,0,1,33,-6
USC00366233,1/2/1987,5,5,37,30
USC00366233,1/3/1987,3,7,35,28
USC00366233,1/4/1987,0,6,38,13
USC00366233,1/5/1987,0,5,36,5
USC00366233,1/6/1987,0,3,38,5
USC00366233,1/7/1987,0,2,44,12
USC00366233,1/8/1987,0,1,39,29
USC00366233,1/11/1987,0.5,1,40,29
USC00366233,1/23/1987,3,3,30,20
USC00366233,1/24/1987,1,3,21,-6
USC00366233,1/25/1987,0,3,12,-6
USC00366233,1/26/1987,0,3,20,-3
USC00366233,1/27/1987,0,3,27,-3
USC00366233,1/28/1987,0,2,26,3
USC00366233,1/29/1987,0,2,28,10
USC00366233,1/30/1987,0.5,2,37,23
USC00366233,1/31/1987,0,2,38,27
USC00366233,2/1/1987,0,1,34,21
USC00366233,2/2/1987,0,1,37,27
USC00366233,2/3/1987,0,1,44,29
USC00366233,2/9/1987,1,1,41,11
USC00366233,3/15/1987,6,6,33,29
USC00366233,3/16/1987,0,2,44,25
USC00366233,3/31/1987,1,1,55,26
USC00366233,4/4/1987,6,3,38,28
USC00366233,12/5/1987,0.5,1,35,30
USC00366233,12/17/1987,,2,32,28
USC00366233,12/29/1987,1,1,35,28
USC00366233,12/30/1987,1,2,28,19
USC00366233,12/31/1987,0,1,37,18
USC00366233,1/5/1988,0,1,30,1
USC00366233,1/8/1988,1,1,18,-5
USC00366233,1/9/1988,0,1,23,5
USC00366233,1/14/1988,0.5,1,26,10
USC00366233,1/26/1988,2,2,36,6
USC00366233,1/27/1988,,1,17,5
USC00366233,1/28/1988,,1,20,3
USC00366233,1/29/1988,0,1,26,13
USC00366233,2/6/1988,,1,19,-1
USC00366233,2/7/1988,0,1,10,-2
USC00366233,2/8/1988,1,2,27,-3
USC00366233,2/9/1988,,2,25,10
USC00366233,2/16/1988,,1,47,27
USC00366233,3/4/1988,1.5,2,50,27
USC00366233,3/5/1988,0,1,36,7
USC00366233,12/12/1988,,2,26,0
USC00366233,12/13/1988,1,3,21,-1
USC00366233,12/14/1988,0,2,32,21
USC00366233,12/18/1988,1.5,2,24,18
USC00366233,12/19/1988,,3,24,15
USC00366233,1/4/1989,4,4,29,18
USC00366233,1/5/1989,0,2,20,7
USC00366233,1/21/1989,,3,46,16
USC00366233,1/22/1989,0,1,27,13
USC00366233,2/4/1989,0,1,38,12
USC00366233,2/5/1989,,2,22,16
USC00366233,2/6/1989,,2,27,18
USC00366233,2/7/1989,,3,27,15
