StationCode,ObDate,Snowfall,Snowdepth,TempMax,TempMin
USC00361705,1970-03-23,0,1,37,32
USC00361705,1970-03-29,1.5,1,57,26
USC00361705,1970-03-30,12,9,30,8
USC00361705,1970-03-31,0,4,44,10
USC00361705,1970-04-01,0,2,48,30
USC00361705,1970-04-05,0.5,1,40,23
USC00361705,1970-04-06,1,1,48,20
USC00361705,1970-11-24,0.5,1,25,12
USC00361705,1970-11-25,0,1,20,9
USC00361705,1970-12-07,2,2,23,18
USC00361705,1970-12-08,0,1,27,15
USC00361705,1970-12-17,1,1,37,32
USC00361705,1970-12-22,1.5,7,35,28
USC00361705,1970-12-26,4,4,34,14
USC00361705,1970-12-27,1,4,24,13
USC00361705,1970-12-28,2.5,3,26,20
USC00361705,1970-12-29,0,2,22,10
USC00361705,1970-12-30,1,3,26,9
USC00361705,1970-12-31,0,2,25,14
USC00361705,1971-01-01,11.5,13,30,18
USC00361705,1971-01-02,0,10,32,11
USC00361705,1971-01-03,0,9,35,20
USC00361705,1971-01-04,0,7,44,19
USC00361705,1971-01-05,0,6,42,31
USC00361705,1971-01-06,0,4,31,15
USC00361705,1971-01-07,0,3,25,11
USC00361705,1971-01-08,0,3,20,2
USC00361705,1971-01-09,0.5,4,21,3
USC00361705,1971-01-10,0,3,32,19
USC00361705,1971-01-11,0,3,43,26
USC00361705,1971-01-12,0,3,45,17
USC00361705,1971-01-13,0,3,33,28
USC00361705,1971-01-14,0,2,34,28
USC00361705,1971-01-16,1.5,2,32,15
USC00361705,1971-01-17,2,3,21,15
USC00361705,1971-01-18,0.5,2,26,8
USC00361705,1971-01-19,1,3,19,4
USC00361705,1971-01-20,0.5,3,13,0
USC00361705,1971-01-21,0,3,22,8
USC00361705,1971-01-22,0,2,40,17
USC00361705,1971-01-23,0,1,42,31
USC00361705,1971-01-25,2.5,2,35,21
USC00361705,1971-01-27,2,1,43,7
USC00361705,1971-01-28,0.5,1,10,7
USC00361705,1971-01-29,0,2,15,7
USC00361705,1971-01-30,0.5,1,48,11
USC00361705,1971-01-31,0.40000000000000002,5,29,2
USC00361705,1971-02-01,0,4,11,1
USC00361705,1971-02-02,0.5,4,7,-3
USC00361705,1971-02-03,0,4,11,-3
USC00361705,1971-02-04,0,3,30,8
USC00361705,1971-02-05,0.5,4,36,21
USC00361705,1971-02-06,0,2,56,27
USC00361705,1971-02-07,0,1,43,20
USC00361705,1971-02-08,3,3,36,23
USC00361705,1971-02-09,3.5,6,36,13
USC00361705,1971-02-10,0,5,15,5
USC00361705,1971-02-11,0,5,16,4
USC00361705,1971-02-12,0,2,42,5
USC00361705,1971-02-13,0,1,57,37
USC00361705,1971-02-14,3.5,4,38,9
USC00361705,1971-02-15,0,3,22,9
USC00361705,1971-02-16,0,3,30,21
USC00361705,1971-02-17,0,3,33,11
USC00361705,1971-02-18,0,1,41,12
USC00361705,1971-02-24,1,1,35,29
USC00361705,1971-03-03,1,1,49,31
USC00361705,1971-03-04,12,10,33,15
USC00361705,1971-03-05,2,10,25,15
USC00361705,1971-03-06,0,4,43,21
USC00361705,1971-03-07,0,3,44,23
USC00361705,1971-03-08,1,4,35,21
USC00361705,1971-03-09,2,4,24,17
USC00361705,1971-03-10,0,3,35,16
USC00361705,1971-03-11,0,2,45,20
USC00361705,1971-03-12,1,3,36,29
USC00361705,1971-03-17,2,2,50,25
USC00361705,1971-03-19,0.5,1,45,18
USC00361705,1971-03-20,2,2,45,28
USC00361705,1971-03-21,2,4,32,25
USC00361705,1971-03-23,0.5,1,46,26
USC00361705,1971-03-24,2,3,28,20
USC00361705,1971-03-26,0.5,1,37,10
USC00361705,1971-04-07,2.5,2,39,26
USC00361705,1971-11-21,0.5,1,42,32
USC00361705,1971-11-22,6,5,34,23
USC00361705,1971-11-23,1.5,5,28,10
USC00361705,1971-11-24,0,2,31,10
USC00361705,1971-11-25,7,8,30,26
USC00361705,1971-11-26,0,5,32,25
USC00361705,1971-11-27,0,4,42,25
USC00361705,1971-11-28,0,3,41,32
USC00361705,1971-11-29,0,1,39,29
USC00361705,1971-12-18,3,3,42,16
USC00361705,1971-12-19,1.5,4,24,13
USC00361705,1972-01-05,1,1,44,31
USC00361705,1972-01-06,1.5,2,31,18
USC00361705,1972-01-07,0,1,25,20
USC00361705,1972-01-08,0,1,32,25
USC00361705,1972-01-14,0.5,1,68,23
USC00361705,1972-01-28,4.5,4,30,12
USC00361705,1972-01-29,0,4,29,19
USC00361705,1972-01-30,0,4,37,20
USC00361705,1972-01-31,0,3,30,6
USC00361705,1972-02-01,0,3,28,6
USC00361705,1972-02-02,0,3,37,26
USC00361705,1972-02-03,0,3,35,30
USC00361705,1972-02-04,4,7,38,14
USC00361705,1972-02-05,0.5,6,17,5
USC00361705,1972-02-06,0,6,31,5
USC00361705,1972-02-07,2,7,35,14
USC00361705,1972-02-08,0,7,18,-3
USC00361705,1972-02-09,0,7,20,-2
USC00361705,1972-02-10,0,6,23,-6
USC00361705,1972-02-11,0,6,32,-5
USC00361705,1972-02-12,0,6,40,11
USC00361705,1972-02-13,0,5,50,16
USC00361705,1972-02-14,5,9,36,29
USC00361705,1972-02-15,0,9,41,15
USC00361705,1972-02-16,0,8,43,15
USC00361705,1972-02-17,0,7,36,14
USC00361705,1972-02-18,2,8,31,17
USC00361705,1972-02-19,5,12,37,23
USC00361705,1972-02-20,9,21,25,12
USC00361705,1972-02-21,1,18,19,-4
USC00361705,1972-02-22,0,11,48,-1
USC00361705,1972-02-23,0,11,24,2
USC00361705,1972-02-24,2,11,38,5
USC00361705,1972-02-25,0,9,40,32
USC00361705,1972-02-26,0,7,51,32
USC00361705,1972-02-27,1,8,38,17
USC00361705,1972-02-28,0,6,45,17
USC00361705,1972-02-29,0,5,54,38
USC00361705,1972-03-01,0,2,66,31
USC00361705,1972-03-03,0.5,1,65,20
USC00361705,1972-03-04,0,1,25,11
USC00361705,1972-03-05,1,1,41,12
USC00361705,1972-03-06,0.5,1,29,14
USC00361705,1972-03-09,0.5,1,33,12
USC00361705,1972-03-10,3,3,30,13
USC00361705,1972-03-24,3,3,29,19
USC00361705,1972-03-25,0,1,28,18
USC00361705,1972-04-02,0.5,5,56,29
USC00361705,1972-04-08,1,1,42,20
USC00361705,1972-11-22,2,2,37,29
USC00361705,1972-11-23,0.5,1,35,24
USC00361705,1972-11-24,0,1,31,23
USC00361705,1972-12-01,6,5,32,28
USC00361705,1972-12-02,1,2,43,31
USC00361705,1972-12-16,0.5,1,39,14
USC00361705,1972-12-17,2.5,3,15,10
USC00361705,1972-12-18,0,3,27,11
USC00361705,1972-12-19,0,2,43,26
USC00361705,1973-01-10,0.5,1,22,5
USC00361705,1973-01-12,1.5,2,27,10
USC00361705,1973-01-13,0,1,24,4
USC00361705,1973-01-15,0.5,1,41,13
USC00361705,1973-01-16,1,1,35,31
USC00361705,1973-01-20,0.5,1,48,30
USC00361705,1973-01-21,0.5,1,34,8
USC00361705,1973-01-24,0.5,1,38,25
USC00361705,1973-01-29,3.5,4,44,20
USC00361705,1973-01-30,0,2,21,5
USC00361705,1973-01-31,0,1,25,5
USC00361705,1973-02-09,2.5,2,39,14
USC00361705,1973-02-10,0,1,22,8
USC00361705,1973-02-16,4,4,40,12
USC00361705,1973-02-17,0.5,3,15,-3
USC00361705,1973-02-18,0,3,15,-8
USC00361705,1973-02-19,0,3,32,-8
USC00361705,1973-02-20,0,2,37,19
USC00361705,1973-02-21,0,2,42,22
USC00361705,1973-02-22,1,3,36,16
USC00361705,1973-02-23,2.5,4,25,16
USC00361705,1973-02-24,1,3,33,23
USC00361705,1973-02-25,0,2,37,15
USC00361705,1973-02-27,2,2,45,27
USC00361705,1973-02-28,1,2,31,22
USC00361705,1973-03-18,3,2,53,23
USC00361705,1973-03-19,2,2,30,26
USC00361705,1973-03-20,0,2,33,27
USC00361705,1973-04-11,3,2,36,26
USC00361705,1973-11-05,1,1,49,29
USC00361705,1973-11-10,0.5,1,33,24
USC00361705,1973-12-09,3,3,35,24
USC00361705,1973-12-10,4,4,35,32
USC00361705,1973-12-11,0.5,4,36,18
USC00361705,1973-12-12,0.5,3,23,15
USC00361705,1973-12-13,0,3,31,16
USC00361705,1973-12-14,0,2,38,23
USC00361705,1973-12-15,0,2,34,25
USC00361705,1973-12-16,0.5,3,30,25
USC00361705,1973-12-17,2,5,28,13
USC00361705,1973-12-18,2.5,7,18,12
USC00361705,1973-12-19,0.5,6,23,13
USC00361705,1973-12-20,0,5,34,23
USC00361705,1973-12-21,2,4,42,25
USC00361705,1973-12-22,1.5,6,26,16
USC00361705,1973-12-23,0,4,34,16
USC00361705,1973-12-24,0,3,37,30
USC00361705,1973-12-25,0,3,34,30
USC00361705,1974-01-04,1,1,35,25
USC00361705,1974-01-05,0,1,28,15
USC00361705,1974-01-06,0,1,30,18
USC00361705,1974-01-07,0,1,33,26
USC00361705,1974-01-08,0,1,31,12
USC00361705,1974-01-09,3.5,4,33,11
USC00361705,1974-01-10,0,2,42,32
USC00361705,1974-01-12,1,1,50,22
USC00361705,1974-01-13,1,2,23,11
USC00361705,1974-01-14,0,1,28,11
USC00361705,1974-02-05,0.5,1,25,11
USC00361705,1974-02-09,2,2,28,12
USC00361705,1974-02-10,1,2,23,13
USC00361705,1974-02-11,0.5,2,30,17
USC00361705,1974-02-12,0,2,32,18
USC00361705,1974-02-15,1,1,37,21
USC00361705,1974-02-23,0.5,1,60,25
USC00361705,1974-02-25,3.5,3,43,15
USC00361705,1974-02-26,0.5,3,22,10
USC00361705,1974-02-27,0,1,30,10
USC00361705,1974-03-17,0.5,1,48,28
USC00361705,1974-04-06,0.5,1,45,29
USC00361705,1974-11-22,2.5,1,35,30
USC00361705,1974-11-26,1.5,1,40,21
USC00361705,1974-11-27,0.5,1,27,10
USC00361705,1974-11-28,0,5,40,10
USC00361705,1974-12-02,14,10,38,32
USC00361705,1974-12-03,1,7,35,31
USC00361705,1974-12-04,0.5,7,32,25
USC00361705,1974-12-05,0,6,30,15
USC00361705,1974-12-06,0,5,34,13
USC00361705,1974-12-07,0,5,38,14
USC00361705,1974-12-08,0,5,42,18
USC00361705,1974-12-09,0.5,4,44,26
USC00361705,1974-12-10,0,4,28,17
USC00361705,1974-12-11,0,4,32,16
USC00361705,1974-12-12,0,4,47,17
USC00361705,1974-12-13,0,3,43,33
USC00361705,1974-12-14,0,3,37,33
USC00361705,1974-12-15,0,2,37,25
USC00361705,1974-12-16,0.5,2,36,27
USC00361705,1974-12-17,0,2,40,32
USC00361705,1974-12-18,2,3,34,25
USC00361705,1974-12-19,2.5,5,28,22
USC00361705,1974-12-20,0.5,3,41,18
USC00361705,1974-12-21,0,3,39,17
USC00361705,1974-12-22,2,4,40,28
USC00361705,1974-12-23,0,4,33,17
USC00361705,1974-12-24,0,3,51,28
USC00361705,1975-01-13,9,8,35,24
USC00361705,1975-01-14,0.5,7,27,10
USC00361705,1975-01-15,0,7,16,11
USC00361705,1975-01-16,0,5,27,15
USC00361705,1975-01-17,1.5,6,31,15
USC00361705,1975-01-18,1,5,30,15
USC00361705,1975-01-19,4,5,44,27
USC00361705,1975-01-20,4,7,42,21
USC00361705,1975-01-21,0,7,26,4
USC00361705,1975-01-22,0,7,33,4
USC00361705,1975-01-23,0,7,33,14
USC00361705,1975-01-24,0,6,39,15
USC00361705,1975-01-25,0,5,51,15
USC00361705,1975-01-26,3,6,50,30
USC00361705,1975-01-27,0.5,7,31,24
USC00361705,1975-01-28,0,4,36,25
USC00361705,1975-01-29,0,3,46,25
USC00361705,1975-01-31,5,5,34,30
USC00361705,1975-02-01,0,2,37,30
USC00361705,1975-02-02,2,4,36,27
USC00361705,1975-02-03,0,3,37,16
USC00361705,1975-02-04,0,3,35,14
USC00361705,1975-02-05,5,7,30,17
USC00361705,1975-02-06,0,4,40,27
USC00361705,1975-02-07,2,5,38,21
USC00361705,1975-02-08,0,5,22,9
USC00361705,1975-02-09,1,4,37,18
USC00361705,1975-02-10,0,4,24,-6
USC00361705,1975-02-11,0.5,4,32,-6
USC00361705,1975-02-12,0,4,36,27
USC00361705,1975-02-13,2,5,35,18
USC00361705,1975-02-14,0,4,23,8
USC00361705,1975-02-15,0,4,37,7
USC00361705,1975-02-16,0,4,38,20
USC00361705,1975-02-17,0,4,43,33
USC00361705,1975-02-18,0,3,45,34
USC00361705,1975-03-01,1,1,47,21
USC00361705,1975-03-03,2.5,3,26,18
USC00361705,1975-03-04,2,4,24,17
USC00361705,1975-03-05,0.5,2,28,11
USC00361705,1975-03-08,1.5,1,55,28
USC00361705,1975-03-09,0.5,1,32,14
USC00361705,1975-03-11,3,2,31,24
USC00361705,1975-03-15,2,2,34,27
USC00361705,1975-03-16,0,1,34,24
USC00361705,1975-03-26,1,1,52,28
USC00361705,1975-04-04,3,2,45,22
USC00361705,1975-04-06,1,5,30,22
USC00361705,1975-11-15,2,2,34,27
USC00361705,1975-12-19,1,1,16,7
USC00361705,1975-12-20,0,1,25,8
USC00361705,1975-12-21,0.5,1,39,25
USC00361705,1975-12-22,1,1,33,15
USC00361705,1975-12-23,0,1,21,16
USC00361705,1975-12-24,1,2,29,10
USC00361705,1975-12-25,0,2,30,8
USC00361705,1975-12-26,3,2,35,23
USC00361705,1975-12-27,0,2,41,29
USC00361705,1975-12-28,1,2,32,26
USC00361705,1975-12-29,0.5,2,34,26
USC00361705,1976-01-01,1,1,44,29
USC00361705,1976-01-02,0,1,32,24
USC00361705,1976-01-04,0.5,1,38,13
USC00361705,1976-01-05,1,1,16,8
USC00361705,1976-01-06,0,1,19,1
USC00361705,1976-01-07,0,1,39,1
USC00361705,1976-01-08,2,2,38,18
USC00361705,1976-01-09,1,3,19,1
USC00361705,1976-01-10,0,3,13,1
USC00361705,1976-01-11,1,2,22,5
USC00361705,1976-01-12,0.5,2,37,19
USC00361705,1976-01-13,0,2,29,13
USC00361705,1976-01-14,0,1,52,14
USC00361705,1976-01-15,0,1,35,20
USC00361705,1976-01-16,0.5,1,30,20
USC00361705,1976-01-17,1.5,2,35,11
USC00361705,1976-01-18,0,2,17,5
USC00361705,1976-01-19,0,1,16,-8
USC00361705,1976-01-20,0.5,1,39,-7
USC00361705,1976-01-21,1,2,34,27
USC00361705,1976-01-22,6,7,28,16
USC00361705,1976-01-23,1,5,21,6
USC00361705,1976-01-24,0,4,47,8
USC00361705,1976-01-28,5.5,6,30,16
USC00361705,1976-01-29,0,4,35,12
USC00361705,1976-01-30,1,5,35,23
USC00361705,1976-01-31,0.5,6,33,23
USC00361705,1976-02-01,0.5,5,35,26
USC00361705,1976-02-02,0,4,40,-3
USC00361705,1976-02-03,0,4,12,-2
USC00361705,1976-02-04,0,3,35,3
USC00361705,1976-02-05,0,2,43,22
USC00361705,1976-02-06,0,2,33,22
USC00361705,1976-02-07,2.5,4,23,11
USC00361705,1976-02-08,0.5,4,24,11
USC00361705,1976-02-09,2,5,28,19
USC00361705,1976-02-10,0,4,29,11
USC00361705,1976-02-11,0,1,61,19
USC00361705,1976-02-23,1,1,46,18
USC00361705,1976-03-09,1.5,1,40,27
USC00361705,1976-03-10,2.5,3,30,24
USC00361705,1976-03-14,1,1,50,26
USC00361705,1976-03-17,3,2,40,17
USC00361705,1976-03-18,0,1,24,16
USC00361705,1976-11-08,1.5,2,47,23
USC00361705,1976-11-09,1.5,1,26,16
USC00361705,1976-11-12,1,1,36,28
USC00361705,1976-11-22,3,3,40,22
USC00361705,1976-11-23,0.5,3,30,24
USC00361705,1976-11-24,0,2,28,5
USC00361705,1976-11-25,1,2,31,15
USC00361705,1976-11-30,0.5,1,23,7
USC00361705,1976-12-01,0,1,17,8
USC00361705,1976-12-02,0,1,37,15
USC00361705,1976-12-03,1,2,32,-3
USC00361705,1976-12-04,0,1,22,-2
USC00361705,1976-12-05,0,1,37,16
USC00361705,1976-12-21,1.5,1,54,12
USC00361705,1976-12-22,0,1,13,11
USC00361705,1976-12-23,0,1,30,11
USC00361705,1976-12-24,1,2,30,5
USC00361705,1976-12-25,0,1,24,3
USC00361705,1976-12-26,2,3,43,7
USC00361705,1976-12-27,4,7,30,13
USC00361705,1976-12-28,0,4,32,13
USC00361705,1976-12-29,0.5,3,42,18
USC00361705,1976-12-30,1,4,21,2
USC00361705,1976-12-31,3,6,24,7
USC00361705,1977-01-01,0,5,12,4
USC00361705,1977-01-02,0,5,12,5
USC00361705,1977-01-03,0,5,24,5
USC00361705,1977-01-04,0,5,29,15
USC00361705,1977-01-05,0,5,29,20
USC00361705,1977-01-06,1,6,30,20
USC00361705,1977-01-07,4,9,32,25
USC00361705,1977-01-08,1,10,27,-8
USC00361705,1977-01-09,0,9,25,-3
USC00361705,1977-01-10,2,9,27,19
USC00361705,1977-01-11,2,11,30,4
USC00361705,1977-01-12,0,10,10,2
USC00361705,1977-01-13,0,10,12,-12
USC00361705,1977-01-14,0,9,30,-15
USC00361705,1977-01-15,3,10,34,23
USC00361705,1977-01-16,1.5,11,28,14
USC00361705,1977-01-17,1,11,15,-12
USC00361705,1977-01-18,0,11,0,-12
USC00361705,1977-01-19,0,11,9,-3
USC00361705,1977-01-20,1,12,13,1
USC00361705,1977-01-21,0.5,12,26,7
USC00361705,1977-01-22,0.20000000000000001,13,20,12
USC00361705,1977-01-23,0,12,15,-9
USC00361705,1977-01-24,0,11,27,-9
USC00361705,1977-01-25,2,13,31,17
USC00361705,1977-01-26,2,13,30,20
USC00361705,1977-01-27,1,13,32,13
USC00361705,1977-01-28,0,12,29,10
USC00361705,1977-01-29,1.5,12,42,-7
USC00361705,1977-01-30,0,12,10,-7
USC00361705,1977-01-31,1,12,15,0
USC00361705,1977-02-01,0,12,18,1
USC00361705,1977-02-02,0.5,12,17,1
USC00361705,1977-02-03,0,11,33,10
USC00361705,1977-02-04,0.5,11,37,29
USC00361705,1977-02-05,3.5,15,29,17
USC00361705,1977-02-06,0.5,15,19,4
USC00361705,1977-02-07,0,14,13,5
USC00361705,1977-02-08,0,13,18,-16
USC00361705,1977-02-09,0,11,32,-15
USC00361705,1977-02-10,0,11,39,-5
USC00361705,1977-02-11,0,9,50,23
USC00361705,1977-02-12,0,8,53,24
USC00361705,1977-02-13,0,6,47,29
USC00361705,1977-02-14,0,6,36,29
USC00361705,1977-02-15,0,5,38,21
USC00361705,1977-02-16,0.5,5,26,12
USC00361705,1977-02-17,0,5,20,8
USC00361705,1977-02-18,0,5,26,2
USC00361705,1977-02-19,0,5,42,1
USC00361705,1977-02-20,5,10,39,20
USC00361705,1977-02-21,1,10,26,11
USC00361705,1977-02-22,0,7,24,8
USC00361705,1977-02-23,0,5,55,15
USC00361705,1977-02-24,0,5,63,29
USC00361705,1977-02-25,0,1,52,38
USC00361705,1977-03-23,1,1,45,26
USC00361705,1977-04-06,4.5,4,52,27
USC00361705,1977-11-13,1,1,33,26
USC00361705,1977-11-26,3.5,3,39,22
USC00361705,1977-11-27,1.5,3,23,13
USC00361705,1977-11-28,1.5,3,38,14
USC00361705,1977-11-29,1,4,39,22
USC00361705,1977-11-30,0,2,37,28
USC00361705,1977-12-01,0,1,41,34
USC00361705,1977-12-06,0.5,1,44,27
USC00361705,1977-12-07,4,5,28,4
USC00361705,1977-12-08,0,4,14,5
USC00361705,1977-12-09,1,2,39,7
USC00361705,1977-12-10,1,2,37,3
USC00361705,1977-12-11,0,2,14,5
USC00361705,1977-12-12,0,2,18,4
USC00361705,1977-12-13,0,1,39,4
USC00361705,1977-12-20,0.5,1,38,33
USC00361705,1977-12-26,0.5,1,35,5
USC00361705,1977-12-27,0.5,1,14,4
USC00361705,1977-12-28,0.5,1,20,3
USC00361705,1977-12-29,0,1,20,2
USC00361705,1978-01-02,2,2,38,21
USC00361705,1978-01-03,1,3,24,15
USC00361705,1978-01-04,0,3,20,-3
USC00361705,1978-01-05,0,3,36,-3
USC00361705,1978-01-06,1.5,2,43,18
USC00361705,1978-01-07,0,2,38,32
USC00361705,1978-01-09,6,6,51,13
USC00361705,1978-01-10,1,4,14,-3
USC00361705,1978-01-11,0,4,6,-3
USC00361705,1978-01-12,0,4,15,4
USC00361705,1978-01-13,1,3,27,3
USC00361705,1978-01-14,5.5,9,32,23
USC00361705,1978-01-15,0,8,30,13
USC00361705,1978-01-16,0,8,19,13
USC00361705,1978-01-17,3,10,22,11
USC00361705,1978-01-18,6,15,28,20
USC00361705,1978-01-19,0,13,26,17
USC00361705,1978-01-20,6,17,28,18
USC00361705,1978-01-21,3,20,27,18
USC00361705,1978-01-22,0.5,20,21,18
USC00361705,1978-01-23,0,18,24,-12
USC00361705,1978-01-24,0,16,36,-14
USC00361705,1978-01-25,0,14,39,-7
USC00361705,1978-01-26,0,10,40,25
USC00361705,1978-01-27,1,10,25,8
USC00361705,1978-01-28,0,10,15,-8
USC00361705,1978-01-29,1,11,15,8
USC00361705,1978-01-30,1,12,15,10
USC00361705,1978-01-31,0,11,20,9
USC00361705,1978-02-01,0,11,18,7
USC00361705,1978-02-02,0,11,24,7
USC00361705,1978-02-03,0,11,26,15
USC00361705,1978-02-04,0,11,26,-6
USC00361705,1978-02-05,0,11,28,-6
USC00361705,1978-02-06,2,13,25,9
USC00361705,1978-02-07,2.5,14,14,3
USC00361705,1978-02-08,0,13,15,6
USC00361705,1978-02-09,0,12,28,-5
USC00361705,1978-02-10,0,12,35,-9
USC00361705,1978-02-11,0,12,30,-8
USC00361705,1978-02-12,0,12,26,-5
USC00361705,1978-02-13,0,11,32,4
USC00361705,1978-02-14,3.5,15,34,8
USC00361705,1978-02-15,0,15,29,17
USC00361705,1978-02-16,0,14,31,11
USC00361705,1978-02-17,0,13,37,16
USC00361705,1978-02-18,0.5,13,34,25
USC00361705,1978-02-19,2,14,28,-6
USC00361705,1978-02-20,0,14,25,-14
USC00361705,1978-02-21,0,14,32,-9
USC00361705,1978-02-22,0.5,14,25,1
USC00361705,1978-02-23,0,14,20,-5
USC00361705,1978-02-24,1,14,36,-6
USC00361705,1978-02-25,0.5,14,34,22
USC00361705,1978-02-26,1,13,38,25
USC00361705,1978-02-27,1,14,32,17
USC00361705,1978-02-28,0,13,29,2
USC00361705,1978-03-01,1,13,36,5
USC00361705,1978-03-02,0,13,29,-8
USC00361705,1978-03-03,2,14,27,-5
USC00361705,1978-03-04,2,16,30,16
USC00361705,1978-03-05,1,16,23,10
USC00361705,1978-03-06,0,13,27,8
USC00361705,1978-03-07,0,13,31,6
USC00361705,1978-03-08,0,13,35,7
USC00361705,1978-03-09,0,13,31,24
USC00361705,1978-03-10,0,11,46,25
USC00361705,1978-03-11,0,10,48,18
USC00361705,1978-03-12,0,9,54,21
USC00361705,1978-03-13,0,8,40,32
USC00361705,1978-03-14,0,4,47,34
USC00361705,1978-03-15,0,3,58,36
USC00361705,1978-03-16,3,4,39,31
USC00361705,1978-03-17,1,5,40,24
USC00361705,1978-03-18,0,5,33,22
USC00361705,1978-03-19,0,5,47,23
USC00361705,1978-03-20,0,3,51,22
USC00361705,1978-03-21,0,1,59,22
USC00361705,1978-11-27,2.5,3,37,28
USC00361705,1978-12-10,1.5,1,34,15
USC00361705,1978-12-11,0,1,21,8
USC00361705,1978-12-14,1,1,40,22
USC00361705,1978-12-22,1,1,35,23
USC00361705,1978-12-25,2,2,38,27
USC00361705,1978-12-26,0,2,33,19
USC00361705,1978-12-27,1,3,32,15
USC00361705,1978-12-28,0,2,29,8
USC00361705,1978-12-29,0,2,27,5
USC00361705,1978-12-30,0,2,35,5
USC00361705,1978-12-31,0,1,34,20
USC00361705,1979-01-05,0,1,20,11
USC00361705,1979-01-06,4,5,24,11
USC00361705,1979-01-07,2,6,30,21
USC00361705,1979-01-08,0.10000000000000001,3,37,18
USC00361705,1979-01-09,0,3,18,1
USC00361705,1979-01-10,0,3,13,1
USC00361705,1979-01-11,1,4,23,8
USC00361705,1979-01-12,1.5,5,21,7
USC00361705,1979-01-13,0.5,5,28,14
USC00361705,1979-01-14,0,3,44,25
USC00361705,1979-01-15,0,2,43,3
USC00361705,1979-01-16,0,2,28,3
USC00361705,1979-01-17,0,2,28,24
USC00361705,1979-01-18,0.10000000000000001,1,43,16
USC00361705,1979-01-19,0,1,20,5
USC00361705,1979-01-20,0,1,27,7
USC00361705,1979-01-21,0,1,33,25
USC00361705,1979-01-22,1,2,31,25
USC00361705,1979-01-23,2,3,27,13
USC00361705,1979-01-24,0,2,37,13
USC00361705,1979-01-25,3,4,41,14
USC00361705,1979-01-26,2,5,21,15
USC00361705,1979-01-27,1,3,23,18
USC00361705,1979-01-28,5,8,30,20
USC00361705,1979-01-29,2,10,31,25
USC00361705,1979-01-30,0,10,27,20
USC00361705,1979-01-31,0,10,25,18
USC00361705,1979-02-01,3,13,25,13
USC00361705,1979-02-02,0,12,17,10
USC00361705,1979-02-03,0,12,22,-4
USC00361705,1979-02-04,0,12,30,0
USC00361705,1979-02-05,0,8,32,-1
USC00361705,1979-02-06,0,8,15,-11
USC00361705,1979-02-07,2,10,29,-11
USC00361705,1979-02-08,5,12,27,15
USC00361705,1979-02-09,0.5,12,26,1
USC00361705,1979-02-10,0,12,10,-12
USC00361705,1979-02-11,0,11,12,-18
USC00361705,1979-02-12,0.5,11,12,-18
